CustomerID,Recency,Frequency,Monetary,LastPurchase,R,F,M,RFM_Score,Segment,AOV,Country
15865,40,3,895.13,2011-10-30 12:43:00,3,4,3,343,Loyal,298.37666666666667,United Kingdom
15866,101,1,211.89,2011-08-30 14:09:00,2,2,1,221,Hibernating,211.89,United Kingdom
15867,5,15,3810.14,2011-12-04 13:32:00,5,5,5,555,Champions,254.00933333333333,United Kingdom
15869,277,2,149.64,2011-03-07 17:23:00,1,3,1,131,Potential Loyalist,74.82,United Kingdom
15870,32,1,351.44,2011-11-07 10:58:00,4,2,2,422,New Customers,351.44,United Kingdom
15872,14,2,316.25,2011-11-25 11:55:00,4,3,2,432,Potential Loyalist,158.125,United Kingdom
15874,63,7,4405.88,2011-10-07 12:31:00,3,5,5,355,Loyal,629.4114285714286,United Kingdom
15877,1,2,490.33,2011-12-08 11:53:00,5,3,3,533,Potential Loyalist,245.165,United Kingdom
15880,369,1,329.03000000000003,2010-12-05 13:00:00,1,2,2,122,Hibernating,329.03000000000003,United Kingdom
15881,312,5,501.39000000000004,2011-01-31 16:59:00,1,4,3,143,At Risk but Loyal,100.278,United Kingdom
15882,198,4,516.36,2011-05-25 11:35:00,1,4,3,143,At Risk but Loyal,129.09,United Kingdom
15883,2,2,396.48,2011-12-07 17:05:00,5,3,2,532,Potential Loyalist,198.24,United Kingdom
15885,92,3,379.35,2011-09-08 10:43:00,2,4,2,242,At Risk but Loyal,126.45,United Kingdom
15886,60,1,181.09,2011-10-10 14:25:00,3,2,1,321,Potential Loyalist,181.09,United Kingdom
15888,80,1,168.31,2011-09-20 12:30:00,2,2,1,221,Hibernating,168.31,United Kingdom
15889,156,2,420.07,2011-07-06 11:10:00,2,3,2,232,Potential Loyalist,210.035,United Kingdom
15891,226,1,511.68,2011-04-27 12:35:00,1,2,3,123,Hibernating,511.68,United Kingdom
15894,253,2,258.25,2011-03-31 13:50:00,1,3,2,132,Potential Loyalist,129.125,United Kingdom
15895,149,1,179.17,2011-07-13 10:27:00,2,2,1,221,Hibernating,179.17,United Kingdom
15897,194,2,208.59,2011-05-29 13:50:00,1,3,1,131,Potential Loyalist,104.295,United Kingdom
15898,1,5,1383.83,2011-12-08 15:23:00,5,4,4,544,Champions,276.76599999999996,United Kingdom
15899,368,1,56.25,2010-12-06 10:36:00,1,2,1,121,Hibernating,56.25,United Kingdom
15900,23,1,337.28,2011-11-16 12:19:00,4,2,2,422,New Customers,337.28,United Kingdom
15901,16,3,351.73,2011-11-23 12:43:00,4,4,2,442,Champions,117.24333333333334,United Kingdom
15903,9,7,5126.76,2011-11-30 08:08:00,5,5,5,555,Champions,732.3942857142857,United Kingdom
15904,8,1,164.68,2011-12-01 14:50:00,5,2,1,521,New Customers,164.68,United Kingdom
15906,19,7,1567.69,2011-11-20 12:24:00,4,5,4,454,Champions,223.9557142857143,United Kingdom
15907,3,3,882.72,2011-12-06 12:21:00,5,4,3,543,Champions,294.24,United Kingdom
15909,173,1,191.94,2011-06-19 10:38:00,2,2,1,221,Hibernating,191.94,United Kingdom
15910,0,8,1228.88,2011-12-09 10:51:00,5,5,4,554,Champions,153.61,United Kingdom
15912,178,2,264.62,2011-06-14 14:29:00,2,3,2,232,Potential Loyalist,132.31,United Kingdom
15916,16,8,1502.8600000000001,2011-11-23 13:46:00,4,5,4,454,Champions,187.85750000000002,United Kingdom
15917,247,1,123.1,2011-04-06 10:40:00,1,2,1,121,Hibernating,123.1,United Kingdom
15918,190,2,334.23,2011-06-02 11:42:00,1,3,2,132,Potential Loyalist,167.115,United Kingdom
15919,19,2,525.69,2011-11-20 11:28:00,4,3,3,433,Potential Loyalist,262.845,United Kingdom
15920,154,4,167.5,2011-07-08 15:31:00,2,4,1,241,At Risk but Loyal,41.875,United Kingdom
15921,172,1,323.03000000000003,2011-06-20 11:03:00,2,2,2,222,Hibernating,323.03000000000003,United Kingdom
15922,373,1,369.5,2010-12-01 13:51:00,1,2,2,122,Hibernating,369.5,United Kingdom
15923,372,1,127.08,2010-12-02 12:16:00,1,2,1,121,Hibernating,127.08,United Kingdom
15925,194,1,207.15,2011-05-29 15:35:00,1,2,1,121,Hibernating,207.15,United Kingdom
15930,67,1,426.63,2011-10-03 14:52:00,3,2,2,322,Potential Loyalist,426.63,United Kingdom
15932,4,8,2495.87,2011-12-05 17:13:00,5,5,5,555,Champions,311.98375,United Kingdom
15933,21,3,1107.46,2011-11-18 13:14:00,4,4,4,444,Champions,369.15333333333336,United Kingdom
15935,239,2,416.86,2011-04-14 13:27:00,1,3,2,132,Potential Loyalist,208.43,United Kingdom
15937,64,1,145.35,2011-10-06 15:48:00,3,2,1,321,Potential Loyalist,145.35,United Kingdom
15938,112,5,404.58,2011-08-19 12:56:00,2,4,2,242,At Risk but Loyal,80.916,United Kingdom
15939,89,15,6115.01,2011-09-11 11:30:00,2,5,5,255,At Risk but Loyal,407.6673333333334,United Kingdom
15940,311,1,35.8,2011-02-01 16:18:00,1,2,1,121,Hibernating,35.8,United Kingdom
15942,133,1,337.44,2011-07-29 09:01:00,2,2,2,222,Hibernating,337.44,United Kingdom
15944,276,1,325.1,2011-03-08 10:33:00,1,2,2,122,Hibernating,325.1,United Kingdom
15945,365,1,181.0,2010-12-09 13:14:00,1,2,1,121,Hibernating,181.0,United Kingdom
15947,82,1,1708.24,2011-09-18 10:46:00,2,2,4,224,Hibernating,1708.24,United Kingdom
15948,8,2,955.24,2011-12-01 15:32:00,5,3,4,534,Potential Loyalist,477.62,United Kingdom
15949,16,2,364.72,2011-11-23 09:09:00,4,3,2,432,Potential Loyalist,182.36,United Kingdom
15950,31,4,1744.71,2011-11-08 11:09:00,4,4,4,444,Champions,436.1775,United Kingdom
15951,8,2,708.22,2011-12-01 08:34:00,5,3,3,533,Potential Loyalist,354.11,United Kingdom
15952,33,4,781.91,2011-11-06 11:18:00,3,4,3,343,Loyal,195.4775,United Kingdom
15953,15,8,1657.28,2011-11-24 15:32:00,4,5,4,454,Champions,207.16,United Kingdom
15955,24,14,4416.26,2011-11-15 14:15:00,4,5,5,455,Champions,315.44714285714286,United Kingdom
15957,31,1,428.89,2011-11-08 12:14:00,4,2,2,422,New Customers,428.89,United Kingdom
15958,74,1,104.35,2011-09-26 13:41:00,2,2,1,221,Hibernating,104.35,United Kingdom
15963,19,2,470.76,2011-11-20 11:33:00,4,3,2,432,Potential Loyalist,235.38,United Kingdom
15965,17,4,808.87,2011-11-22 16:44:00,4,4,3,443,Champions,202.2175,United Kingdom
15967,23,2,397.68,2011-11-16 15:41:00,4,3,2,432,Potential Loyalist,198.84,United Kingdom
15969,2,3,666.1,2011-12-07 11:06:00,5,4,3,543,Champions,222.03333333333333,United Kingdom
15970,303,1,314.1,2011-02-09 12:08:00,1,2,2,122,Hibernating,314.1,United Kingdom
15971,17,12,4199.85,2011-11-22 12:50:00,4,5,5,455,Champions,349.9875,United Kingdom
15973,366,1,307.82000000000005,2010-12-08 11:42:00,1,2,2,122,Hibernating,307.82000000000005,United Kingdom
15974,39,7,3442.15,2011-10-31 13:13:00,3,5,5,355,Loyal,491.7357142857143,United Kingdom
15975,84,1,371.01,2011-09-16 13:33:00,2,2,2,222,Hibernating,371.01,United Kingdom
15976,165,2,427.64,2011-06-27 13:00:00,2,3,2,232,Potential Loyalist,213.82,United Kingdom
15977,17,2,1054.73,2011-11-22 13:29:00,4,3,4,434,Potential Loyalist,527.365,United Kingdom
15978,77,1,1098.78,2011-09-23 15:21:00,2,2,4,224,Hibernating,1098.78,United Kingdom
15980,88,3,2398.86,2011-09-12 09:41:00,2,4,5,245,At Risk but Loyal,799.62,United Kingdom
15981,24,8,3408.48,2011-11-15 08:00:00,4,5,5,455,Champions,426.06,United Kingdom
15983,22,4,1465.12,2011-11-17 17:34:00,4,4,4,444,Champions,366.28,United Kingdom
15984,2,10,2780.63,2011-12-07 12:16:00,5,5,5,555,Champions,278.063,United Kingdom
15985,123,2,1142.42,2011-08-08 16:31:00,2,3,4,234,Potential Loyalist,571.21,United Kingdom
15986,30,1,168.12,2011-11-09 15:17:00,4,2,1,421,New Customers,168.12,United Kingdom
15987,12,7,1432.77,2011-11-27 15:38:00,5,5,4,554,Champions,204.68142857142857,United Kingdom
15988,19,1,156.78,2011-11-20 13:23:00,4,2,1,421,New Customers,156.78,United Kingdom
15990,44,2,792.11,2011-10-26 15:58:00,3,3,3,333,Potential Loyalist,396.055,United Kingdom
15992,3,1,41.989999999999995,2011-12-06 11:00:00,5,2,1,521,New Customers,41.989999999999995,United Kingdom
15993,8,7,2777.67,2011-12-01 10:45:00,5,5,5,555,Champions,396.81,United Kingdom
15994,54,1,414.27,2011-10-16 12:28:00,3,2,2,322,Potential Loyalist,414.27,United Kingdom
15996,88,6,1032.58,2011-09-12 15:14:00,2,5,4,254,At Risk but Loyal,172.09666666666666,United Kingdom
15998,36,5,3080.22,2011-11-03 12:45:00,3,4,5,345,Loyal,616.044,United Kingdom
16000,2,3,12393.7,2011-12-07 12:17:00,5,4,5,545,Champions,4131.233333333334,United Kingdom
16003,29,5,2735.37,2011-11-10 09:57:00,4,4,5,445,Champions,547.074,United Kingdom
16005,12,4,578.71,2011-11-27 13:47:00,5,4,3,543,Champions,144.6775,United Kingdom
16006,211,1,101.4,2011-05-12 13:12:00,1,2,1,121,Hibernating,101.4,United Kingdom
16007,47,4,1693.81,2011-10-23 11:05:00,3,4,4,344,Loyal,423.4525,United Kingdom
16008,23,3,478.78,2011-11-16 10:32:00,4,4,2,442,Champions,159.59333333333333,United Kingdom
16009,22,4,972.11,2011-11-17 16:51:00,4,4,4,444,Champions,243.0275,United Kingdom
16010,245,3,392.4,2011-04-08 10:14:00,1,4,2,142,At Risk but Loyal,130.79999999999998,United Kingdom
16011,8,16,3352.96,2011-12-01 16:31:00,5,5,5,555,Champions,209.56,United Kingdom
16012,35,3,1415.29,2011-11-04 13:25:00,3,4,4,344,Loyal,471.7633333333333,United Kingdom
16013,3,47,37130.6,2011-12-06 10:36:00,5,5,5,555,Champions,790.0127659574467,United Kingdom
16014,37,3,646.83,2011-11-02 12:04:00,3,4,3,343,Loyal,215.61,United Kingdom
16015,3,3,704.55,2011-12-06 10:58:00,5,4,3,543,Champions,234.85,United Kingdom
16016,3,8,1465.51,2011-12-06 14:35:00,5,5,4,554,Champions,183.18875,United Kingdom
16017,47,1,211.88,2011-10-23 12:56:00,3,2,1,321,Potential Loyalist,211.88,United Kingdom
16018,39,2,408.90000000000003,2011-10-31 14:13:00,3,3,2,332,Potential Loyalist,204.45000000000002,United Kingdom
16019,46,9,3786.2400000000002,2011-10-24 11:51:00,3,5,5,355,Loyal,420.6933333333334,United Kingdom
16020,16,3,851.01,2011-11-23 11:18:00,4,4,3,443,Champions,283.67,United Kingdom
16022,260,1,602.63,2011-03-24 13:16:00,1,2,3,123,Hibernating,602.63,United Kingdom
16023,46,3,719.81,2011-10-24 16:34:00,3,4,3,343,Loyal,239.93666666666664,United Kingdom
16024,12,1,251.03,2011-11-27 13:26:00,5,2,2,522,New Customers,251.03,United Kingdom
16025,29,1,439.65999999999997,2011-11-10 11:45:00,4,2,2,422,New Customers,439.65999999999997,United Kingdom
16026,43,1,236.09,2011-10-27 13:53:00,3,2,1,321,Potential Loyalist,236.09,United Kingdom
16027,91,6,934.62,2011-09-09 10:47:00,2,5,4,254,At Risk but Loyal,155.77,United Kingdom
16029,38,63,80850.84,2011-11-01 10:27:00,3,5,5,355,Loyal,1283.3466666666666,United Kingdom
16030,309,1,331.24,2011-02-03 11:28:00,1,2,2,122,Hibernating,331.24,United Kingdom
16031,92,2,547.9,2011-09-08 13:07:00,2,3,3,233,Potential Loyalist,273.95,United Kingdom
16033,5,20,8778.82,2011-12-04 12:44:00,5,5,5,555,Champions,438.941,United Kingdom
16034,196,3,437.7,2011-05-27 16:17:00,1,4,2,142,At Risk but Loyal,145.9,United Kingdom
16036,87,2,758.92,2011-09-13 14:53:00,2,3,3,233,Potential Loyalist,379.46,United Kingdom
16037,269,3,855.02,2011-03-15 09:13:00,1,4,3,143,At Risk but Loyal,285.00666666666666,United Kingdom
16038,7,3,471.78000000000003,2011-12-02 12:40:00,5,4,2,542,Champions,157.26000000000002,United Kingdom
16040,65,3,1313.55,2011-10-05 13:47:00,3,4,4,344,Loyal,437.84999999999997,United Kingdom
16041,30,3,3166.4,2011-11-09 12:25:00,4,4,5,445,Champions,1055.4666666666667,United Kingdom
16042,22,5,1177.47,2011-11-17 17:50:00,4,4,4,444,Champions,235.494,United Kingdom
16043,37,4,773.99,2011-11-02 12:50:00,3,4,3,343,Loyal,193.4975,United Kingdom
16045,119,4,1340.7,2011-08-12 12:41:00,2,4,4,244,At Risk but Loyal,335.175,United Kingdom
16048,373,2,256.44,2010-12-01 15:28:00,1,3,2,132,Potential Loyalist,128.22,United Kingdom
16049,40,3,1074.81,2011-10-30 13:19:00,3,4,4,344,Loyal,358.27,United Kingdom
16050,173,1,137.9,2011-06-19 11:44:00,2,2,1,221,Hibernating,137.9,United Kingdom
16052,54,1,362.06,2011-10-16 15:13:00,3,2,2,322,Potential Loyalist,362.06,United Kingdom
16053,32,2,1511.95,2011-11-07 11:21:00,4,3,4,434,Potential Loyalist,755.975,United Kingdom
16054,145,1,783.9,2011-07-17 13:08:00,2,2,3,223,Hibernating,783.9,United Kingdom
16055,220,1,134.8,2011-05-03 09:26:00,1,2,1,121,Hibernating,134.8,United Kingdom
16056,45,1,650.75,2011-10-25 15:19:00,3,2,3,323,Potential Loyalist,650.75,United Kingdom
16057,16,7,2263.12,2011-11-23 15:23:00,4,5,5,455,Champions,323.30285714285714,United Kingdom
16059,65,6,1453.16,2011-10-05 09:56:00,3,5,4,354,Loyal,242.19333333333336,United Kingdom
16062,9,4,1153.62,2011-11-30 12:15:00,5,4,4,544,Champions,288.405,United Kingdom
16063,260,1,335.32,2011-03-24 14:56:00,1,2,2,122,Hibernating,335.32,United Kingdom
16065,365,1,367.14,2010-12-09 13:03:00,1,2,2,122,Hibernating,367.14,United Kingdom
16066,16,5,1521.04,2011-11-23 11:54:00,4,4,4,444,Champions,304.20799999999997,United Kingdom
16070,22,2,852.15,2011-11-17 15:50:00,4,3,3,433,Potential Loyalist,426.075,United Kingdom
16071,44,1,326.24,2011-10-26 11:14:00,3,2,2,322,Potential Loyalist,326.24,United Kingdom
16072,288,1,584.3199999999999,2011-02-24 14:32:00,1,2,3,123,Hibernating,584.3199999999999,United Kingdom
16073,297,1,122.39999999999999,2011-02-15 15:41:00,1,2,1,121,Hibernating,122.39999999999999,United Kingdom
16076,3,10,2234.73,2011-12-06 14:59:00,5,5,5,555,Champions,223.473,United Kingdom
16078,283,1,79.2,2011-03-01 09:47:00,1,2,1,121,Hibernating,79.2,United Kingdom
16079,16,3,1352.0,2011-11-23 12:48:00,4,4,4,444,Champions,450.6666666666667,United Kingdom
16080,81,2,217.16,2011-09-19 10:42:00,2,3,1,231,Potential Loyalist,108.58,United Kingdom
16081,56,5,2799.42,2011-10-14 13:06:00,3,4,5,345,Loyal,559.884,United Kingdom
16083,100,2,1317.62,2011-08-31 10:47:00,2,3,4,234,Potential Loyalist,658.81,United Kingdom
16084,299,1,436.18,2011-02-13 16:05:00,1,2,2,122,Hibernating,436.18,United Kingdom
16085,23,5,981.51,2011-11-16 13:24:00,4,4,4,444,Champions,196.302,United Kingdom
16086,59,5,1121.39,2011-10-11 13:09:00,3,4,4,344,Loyal,224.27800000000002,United Kingdom
16091,154,2,315.06,2011-07-08 08:45:00,2,3,2,232,Potential Loyalist,157.53,United Kingdom
16092,114,3,817.86,2011-08-17 10:46:00,2,4,3,243,At Risk but Loyal,272.62,United Kingdom
16093,106,1,17.0,2011-08-25 11:09:00,2,2,1,221,Hibernating,17.0,United Kingdom
16094,11,4,1078.23,2011-11-28 12:45:00,5,4,4,544,Champions,269.5575,United Kingdom
16096,264,1,320.62,2011-03-20 13:38:00,1,2,2,122,Hibernating,320.62,United Kingdom
16097,240,1,185.04999999999998,2011-04-13 13:47:00,1,2,1,121,Hibernating,185.04999999999998,United Kingdom
16098,87,7,2005.63,2011-09-13 09:59:00,2,5,4,254,At Risk but Loyal,286.5185714285714,United Kingdom
16099,50,3,731.9,2011-10-20 13:13:00,3,4,3,343,Loyal,243.96666666666667,United Kingdom
16101,70,1,1290.7,2011-09-30 10:18:00,3,2,4,324,Potential Loyalist,1290.7,United Kingdom
16102,42,3,1842.14,2011-10-28 13:19:00,3,4,4,344,Loyal,614.0466666666667,United Kingdom
16103,7,6,1429.64,2011-12-02 14:16:00,5,5,4,554,Champions,238.27333333333334,United Kingdom
16104,61,1,298.21,2011-10-09 10:23:00,3,2,2,322,Potential Loyalist,298.21,United Kingdom
16105,248,1,336.96,2011-04-05 10:13:00,1,2,2,122,Hibernating,336.96,United Kingdom
16106,65,1,108.38,2011-10-05 10:37:00,3,2,1,321,Potential Loyalist,108.38,United Kingdom
16107,17,7,3204.1600000000003,2011-11-22 09:40:00,4,5,5,455,Champions,457.7371428571429,United Kingdom
16108,84,1,842.5,2011-09-16 11:48:00,2,2,3,223,Hibernating,842.5,United Kingdom
16109,218,2,611.88,2011-05-05 09:17:00,1,3,3,133,Potential Loyalist,305.94,United Kingdom
16110,45,3,1320.95,2011-10-25 14:35:00,3,4,4,344,Loyal,440.31666666666666,United Kingdom
16112,143,4,195.73999999999998,2011-07-19 14:28:00,2,4,1,241,At Risk but Loyal,48.934999999999995,United Kingdom
16113,183,1,161.38,2011-06-09 16:16:00,1,2,1,121,Hibernating,161.38,United Kingdom
16114,170,1,135.75000000000003,2011-06-22 10:13:00,2,2,1,221,Hibernating,135.75000000000003,United Kingdom
16115,9,8,1660.8799999999999,2011-11-30 11:32:00,5,5,4,554,Champions,207.60999999999999,United Kingdom
16116,211,1,612.78,2011-05-12 12:01:00,1,2,3,123,Hibernating,612.78,United Kingdom
16117,189,1,232.21,2011-06-03 11:42:00,1,2,1,121,Hibernating,232.21,United Kingdom
16119,8,2,423.36,2011-12-01 15:11:00,5,3,2,532,Potential Loyalist,211.68,United Kingdom
16120,59,4,1309.14,2011-10-11 14:22:00,3,4,4,344,Loyal,327.285,United Kingdom
16121,57,2,854.66,2011-10-13 12:59:00,3,3,3,333,Potential Loyalist,427.33,United Kingdom
16122,73,4,684.4200000000001,2011-09-27 15:34:00,2,4,3,243,At Risk but Loyal,171.10500000000002,United Kingdom
16123,51,1,307.78,2011-10-19 09:18:00,3,2,2,322,Potential Loyalist,307.78,United Kingdom
16124,317,1,249.0,2011-01-26 14:45:00,1,2,1,121,Hibernating,249.0,United Kingdom
16125,367,1,289.35,2010-12-07 15:48:00,1,2,2,122,Hibernating,289.35,United Kingdom
16126,29,4,6287.77,2011-11-10 16:03:00,4,4,5,445,Champions,1571.9425,United Kingdom
16127,39,1,656.25,2011-10-31 13:58:00,3,2,3,323,Potential Loyalist,656.25,United Kingdom
16128,17,5,1880.22,2011-11-22 11:14:00,4,4,4,444,Champions,376.044,United Kingdom
16131,51,6,3506.54,2011-10-19 11:53:00,3,5,5,355,Loyal,584.4233333333333,United Kingdom
16133,3,33,14589.04,2011-12-06 11:24:00,5,5,5,555,Champions,442.09212121212124,United Kingdom
16134,21,2,618.09,2011-11-18 10:05:00,4,3,3,433,Potential Loyalist,309.045,United Kingdom
16135,262,1,517.55,2011-03-22 12:30:00,1,2,3,123,Hibernating,517.55,United Kingdom
16136,59,3,709.38,2011-10-11 09:10:00,3,4,3,343,Loyal,236.46,United Kingdom
16139,18,3,635.41,2011-11-21 08:37:00,4,4,3,443,Champions,211.8033333333333,United Kingdom
16140,65,2,725.18,2011-10-05 12:15:00,3,3,3,333,Potential Loyalist,362.59,United Kingdom
16141,88,1,620.4,2011-09-12 13:11:00,2,2,3,223,Hibernating,620.4,United Kingdom
16142,249,1,535.34,2011-04-04 10:16:00,1,2,3,123,Hibernating,535.34,United Kingdom
16143,3,6,2424.94,2011-12-06 14:13:00,5,5,5,555,Champions,404.1566666666667,United Kingdom
16144,246,1,175.2,2011-04-07 10:09:00,1,2,1,121,Hibernating,175.2,United Kingdom
16145,8,11,3799.4900000000002,2011-12-01 10:33:00,5,5,5,555,Champions,345.40818181818184,United Kingdom
16146,157,3,734.13,2011-07-05 14:20:00,2,4,3,243,At Risk but Loyal,244.71,United Kingdom
16147,133,1,375.0,2011-07-29 09:57:00,2,2,2,222,Hibernating,375.0,United Kingdom
16148,296,1,76.32000000000001,2011-02-16 14:01:00,1,2,1,121,Hibernating,76.32000000000001,United Kingdom
16149,4,2,280.52,2011-12-05 11:29:00,5,3,2,532,Potential Loyalist,140.26,United Kingdom
16150,42,5,2053.02,2011-10-28 12:39:00,3,4,4,344,Loyal,410.604,United Kingdom
16152,268,1,1829.04,2011-03-16 09:47:00,1,2,4,124,Hibernating,1829.04,United Kingdom
16153,49,5,1824.23,2011-10-21 10:50:00,3,4,4,344,Loyal,364.846,United Kingdom
16156,8,9,3092.04,2011-12-01 12:42:00,5,5,5,555,Champions,343.56,United Kingdom
16157,15,3,656.69,2011-11-24 11:41:00,4,4,3,443,Champions,218.89666666666668,United Kingdom
16159,281,1,348.2,2011-03-03 12:27:00,1,2,2,122,Hibernating,348.2,United Kingdom
16160,65,2,1025.44,2011-10-05 14:19:00,3,3,4,334,Potential Loyalist,512.72,United Kingdom
16161,1,19,5533.67,2011-12-08 12:10:00,5,5,5,555,Champions,291.2457894736842,United Kingdom
16162,252,1,37.4,2011-04-01 15:03:00,1,2,1,121,Hibernating,37.4,United Kingdom
16163,232,2,856.6,2011-04-21 15:15:00,1,3,3,133,Potential Loyalist,428.3,United Kingdom
16164,17,3,822.48,2011-11-22 15:04:00,4,4,3,443,Champions,274.16,United Kingdom
16168,10,27,3787.6,2011-11-29 12:45:00,5,5,5,555,Champions,140.28148148148148,United Kingdom
16169,8,4,1822.97,2011-12-01 15:28:00,5,4,4,544,Champions,455.7425,United Kingdom
16170,50,6,1885.05,2011-10-20 08:21:00,3,5,4,354,Loyal,314.175,United Kingdom
16171,59,1,73.2,2011-10-11 14:51:00,3,2,1,321,Potential Loyalist,73.2,United Kingdom
16172,95,5,1140.21,2011-09-05 13:22:00,2,4,4,244,At Risk but Loyal,228.042,United Kingdom
16173,15,6,1418.32,2011-11-24 10:53:00,4,5,4,454,Champions,236.38666666666666,United Kingdom
16174,126,3,1009.5500000000001,2011-08-05 13:26:00,2,4,4,244,At Risk but Loyal,336.5166666666667,United Kingdom
16175,94,4,1037.59,2011-09-06 14:32:00,2,4,4,244,At Risk but Loyal,259.3975,United Kingdom
16177,50,1,331.95,2011-10-20 12:57:00,3,2,2,322,Potential Loyalist,331.95,United Kingdom
16178,138,1,197.9,2011-07-24 16:05:00,2,2,1,221,Hibernating,197.9,United Kingdom
16179,60,1,215.83,2011-10-10 09:41:00,3,2,1,321,Potential Loyalist,215.83,United Kingdom
16180,100,8,10254.18,2011-08-31 16:28:00,2,5,5,255,At Risk but Loyal,1281.7725,United Kingdom
16181,73,1,305.54,2011-09-27 13:38:00,2,2,2,222,Hibernating,305.54,United Kingdom
16182,72,4,6617.65,2011-09-28 13:23:00,2,4,5,245,At Risk but Loyal,1654.4125,United Kingdom
16183,67,1,338.71000000000004,2011-10-03 14:59:00,3,2,2,322,Potential Loyalist,338.71000000000004,United Kingdom
16184,64,6,1158.79,2011-10-06 17:43:00,3,5,4,354,Loyal,193.13166666666666,United Kingdom
16185,16,2,529.41,2011-11-23 09:41:00,4,3,3,433,Potential Loyalist,264.705,United Kingdom
16186,22,12,4006.94,2011-11-17 12:43:00,4,5,5,455,Champions,333.9116666666667,United Kingdom
16187,31,15,6911.4400000000005,2011-11-08 09:50:00,4,5,5,455,Champions,460.7626666666667,United Kingdom
16188,44,4,981.86,2011-10-26 12:19:00,3,4,4,344,Loyal,245.465,United Kingdom
16189,15,2,215.48,2011-11-24 11:47:00,4,3,1,431,Potential Loyalist,107.74,United Kingdom
16190,40,1,215.08,2011-10-30 15:59:00,3,2,1,321,Potential Loyalist,215.08,United Kingdom
16191,2,13,5180.52,2011-12-07 11:26:00,5,5,5,555,Champions,398.5015384615385,United Kingdom
16193,236,1,314.45,2011-04-17 11:45:00,1,2,2,122,Hibernating,314.45,United Kingdom
16198,75,1,400.68100000000004,2011-09-25 14:58:00,2,2,2,222,Hibernating,400.68100000000004,United Kingdom
16200,4,2,1068.8700000000001,2011-12-05 14:40:00,5,3,4,534,Potential Loyalist,534.4350000000001,United Kingdom
